episode,ep_reward,ep_length,reached_goal,trap_hits,traffic_hits,pg_loss,vf_loss,entropy,clip_frac,lr,ent_coef,eval_avg_reward,eval_success_rate,eval_avg_trap_hits,eval_avg_traffic_hits
361,-68.8,68,0,1,4,-0.0122,30.2686,0.8923,0.000,0.000251,0.01657,,,,
362,-57.2,40,0,1,1,-0.0005,31.1784,1.1413,0.000,0.000251,0.01656,,,,
363,-47.0,22,0,1,0,0.0005,88.2847,1.1153,0.000,0.000251,0.01655,,,,
364,84.1,24,1,0,0,0.0006,159.0131,1.0293,0.000,0.000251,0.01654,,,,
365,-48.4,5,0,1,0,0.0000,0.0000,0.0000,0.000,0.000251,0.01653,,,,
366,-47.9,10,0,1,0,0.0005,187.3108,1.1767,0.000,0.000251,0.01652,,,,
367,-94.4,156,0,1,4,0.0009,20.1809,0.9864,0.000,0.000250,0.01651,,,,
368,-61.1,16,0,1,2,-0.0045,97.8311,1.2393,0.000,0.000250,0.01650,,,,
369,-75.7,200,0,0,3,-0.0270,14.0919,0.8475,0.003,0.000250,0.01649,,,,
370,-48.1,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000250,0.01648,,,,
371,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000250,0.01648,,,,
372,-46.8,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000250,0.01647,,,,
373,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000250,0.01646,,,,
374,-90.5,66,0,1,6,-0.0058,30.2884,0.7672,0.000,0.000250,0.01645,,,,
375,90.4,67,1,0,2,-0.0192,34.2681,1.0257,0.000,0.000249,0.01644,,,,
376,-48.8,23,0,1,0,0.0028,76.1330,0.9859,0.000,0.000249,0.01643,,,,
377,-52.1,9,0,1,0,-0.0029,158.8254,1.3056,0.000,0.000249,0.01642,,,,
378,-79.3,200,0,0,17,0.0524,19.3280,0.8516,0.004,0.000249,0.01641,,,,
379,-78.0,200,0,0,16,-0.0162,17.4579,0.8617,0.015,0.000249,0.01640,,,,
380,-66.0,200,0,0,12,0.0016,10.3245,0.9239,0.071,0.000249,0.01639,,,,
381,-77.0,44,0,1,3,-0.0006,63.7326,1.0818,0.000,0.000249,0.01638,,,,
382,-63.1,200,0,0,5,0.0044,13.3706,0.9779,0.050,0.000248,0.01637,,,,
383,-79.2,200,0,0,15,0.0428,16.0665,0.9557,0.000,0.000248,0.01636,,,,
384,-57.8,13,0,1,3,0.0037,102.6336,0.9697,0.000,0.000248,0.01635,,,,
385,-48.4,5,0,1,0,0.0000,0.0000,0.0000,0.000,0.000248,0.01634,,,,
386,-108.7,200,0,0,13,0.0511,30.2115,0.8304,0.000,0.000248,0.01633,,,,
387,-55.4,9,0,1,2,-0.0006,158.2247,1.0090,0.000,0.000248,0.01632,,,,
388,-77.4,200,0,0,11,0.0476,11.7699,0.9465,0.021,0.000248,0.01631,,,,
389,-55.7,8,0,1,0,-0.0035,204.4699,1.0835,0.000,0.000247,0.01630,,,,
390,-60.1,74,0,1,0,-0.1088,33.9232,1.1047,0.000,0.000247,0.01630,,,,
391,-81.7,200,0,0,0,-0.0200,18.7569,0.8981,0.001,0.000247,0.01629,,,,
392,-51.3,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000247,0.01628,,,,
393,-65.8,200,0,0,9,-0.0713,14.5238,1.1031,0.183,0.000247,0.01627,,,,
394,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000247,0.01626,,,,
395,-49.4,200,0,0,4,0.0068,9.3286,1.1599,0.079,0.000247,0.01625,,,,
396,-72.6,200,0,0,9,0.0092,16.1893,1.1858,0.090,0.000247,0.01624,,,,
397,-52.2,14,0,1,0,-0.0021,154.7227,1.3176,0.000,0.000246,0.01623,,,,
398,-51.5,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000246,0.01622,,,,
399,-54.5,35,0,1,0,0.0004,82.0392,1.2732,0.000,0.000246,0.01621,,,,
400,-51.7,200,0,0,0,0.0037,152.1040,1.1529,0.000,0.000246,0.01620,-99.8,0.00,0.2,7.2
401,-51.8,13,0,1,0,0.0007,140.4749,1.2805,0.000,0.000246,0.01619,,,,
402,-44.3,200,0,0,3,0.0519,9.3562,1.2617,0.078,0.000246,0.01618,,,,
403,-66.6,40,0,1,3,-0.0003,38.8183,1.3902,0.000,0.000246,0.01617,,,,
404,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000245,0.01616,,,,
405,-48.3,11,0,1,0,-0.0044,179.8340,1.1130,0.000,0.000245,0.01615,,,,
406,-52.3,11,0,1,0,-0.0052,141.7775,1.0457,0.000,0.000245,0.01614,,,,
407,-49.0,8,0,1,0,-0.0016,175.0122,1.3178,0.000,0.000245,0.01613,,,,
408,-54.7,43,0,1,0,-0.0008,38.7366,1.2011,0.000,0.000245,0.01612,,,,
409,-51.6,200,0,0,6,0.0110,13.7174,1.3242,0.021,0.000245,0.01611,,,,
410,-100.2,131,0,1,9,-0.0074,26.5579,1.2715,0.000,0.000245,0.01611,,,,
411,-64.6,40,0,1,3,-0.0010,42.7881,1.3484,0.000,0.000245,0.01610,,,,
412,-50.8,200,0,0,0,-0.0554,14.7345,1.2901,0.127,0.000244,0.01609,,,,
413,-114.4,108,0,1,12,-0.0128,25.8921,1.2014,0.000,0.000244,0.01608,,,,
414,-47.2,10,0,1,0,0.0005,150.1076,1.2150,0.000,0.000244,0.01607,,,,
415,-86.5,92,0,1,7,-0.0595,24.8267,1.0894,0.000,0.000244,0.01606,,,,
416,-57.2,24,0,1,0,-0.0007,75.4695,1.2409,0.000,0.000244,0.01605,,,,
417,-61.1,200,0,0,0,-0.0258,14.9426,1.0227,0.016,0.000244,0.01604,,,,
418,-47.7,28,0,1,0,-0.0013,64.7647,1.0106,0.000,0.000244,0.01603,,,,
419,-50.6,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000243,0.01602,,,,
420,-51.8,19,0,1,0,-0.0011,88.8449,1.1417,0.000,0.000243,0.01601,,,,
421,-68.3,200,0,0,12,0.0733,13.0604,1.1707,0.000,0.000243,0.01600,,,,
422,-74.7,49,0,1,6,-0.0006,57.9615,1.2051,0.000,0.000243,0.01599,,,,
423,-92.0,200,0,0,19,-0.0317,29.7251,1.1621,0.000,0.000243,0.01598,,,,
424,-58.2,200,0,0,8,-0.0082,16.7506,1.1419,0.024,0.000243,0.01597,,,,
425,-115.4,200,0,0,24,0.0137,33.2506,1.1320,0.016,0.000243,0.01596,,,,
426,-80.5,177,0,1,2,-0.0037,13.2236,1.1033,0.000,0.000242,0.01595,,,,
427,-49.1,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000242,0.01594,,,,
428,-78.7,100,0,1,3,-0.0037,21.2859,1.0268,0.000,0.000242,0.01593,,,,
429,101.8,3,1,0,0,0.0000,0.0000,0.0000,0.000,0.000242,0.01592,,,,
430,-50.5,30,0,1,0,-0.0036,71.3540,1.0937,0.000,0.000242,0.01591,,,,
431,-47.3,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000242,0.01591,,,,
432,-79.3,83,0,1,5,0.0348,24.1210,1.1149,0.000,0.000242,0.01590,,,,
433,-53.1,19,0,1,0,0.0034,67.0015,1.1492,0.000,0.000242,0.01589,,,,
434,-96.1,200,0,0,22,-0.0732,24.9900,1.1051,0.000,0.000241,0.01588,,,,
435,-75.5,200,0,0,15,-0.0446,14.1680,1.0783,0.026,0.000241,0.01587,,,,
436,-119.2,196,0,1,13,-0.0136,18.4326,1.1654,0.009,0.000241,0.01586,,,,
437,13.7,161,1,0,16,-0.0150,67.9686,1.1079,0.004,0.000241,0.01585,,,,
438,-64.2,65,0,1,2,0.0014,36.5494,0.9483,0.000,0.000241,0.01584,,,,
439,85.0,79,1,0,0,-0.0167,51.8632,0.9763,0.000,0.000241,0.01583,,,,
440,47.6,138,1,0,12,-0.0258,35.6929,0.9370,0.001,0.000241,0.01582,,,,
441,-61.5,23,0,1,0,0.0007,79.7871,0.7708,0.000,0.000240,0.01581,,,,
442,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000240,0.01580,,,,
443,-50.4,25,0,1,0,-0.0002,84.5826,0.9129,0.000,0.000240,0.01579,,,,
444,99.0,42,1,0,0,-0.0024,70.8078,0.9396,0.000,0.000240,0.01578,,,,
445,-70.7,63,0,1,4,-0.0035,36.4550,0.8736,0.000,0.000240,0.01577,,,,
446,-51.4,9,0,1,0,-0.0005,135.2861,1.1022,0.000,0.000240,0.01576,,,,
447,-51.1,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000240,0.01575,,,,
448,-51.2,30,0,1,2,0.0006,70.0393,1.0326,0.000,0.000240,0.01574,,,,
449,89.8,85,1,0,2,-0.0098,52.0013,1.0117,0.000,0.000239,0.01573,,,,
450,15.8,200,1,0,0,-0.0022,58.2014,1.0973,0.000,0.000239,0.01572,-79.4,0.00,0.0,13.4
451,96.0,18,1,0,0,-0.0006,208.5743,1.2218,0.000,0.000239,0.01572,,,,
452,72.7,80,1,0,8,-0.0543,61.3772,0.8856,0.000,0.000239,0.01571,,,,
453,-49.9,7,0,1,1,0.0000,0.0000,0.0000,0.000,0.000239,0.01570,,,,
454,98.2,13,1,0,1,-0.0022,105.8045,0.8698,0.000,0.000239,0.01569,,,,
455,-91.3,200,0,0,17,0.0309,19.5158,1.0239,0.000,0.000239,0.01568,,,,
456,-97.5,200,0,0,2,-0.0534,12.7001,1.1422,0.119,0.000238,0.01567,,,,
457,-48.0,21,0,1,0,-0.0019,70.0660,0.9645,0.000,0.000238,0.01566,,,,
458,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000238,0.01565,,,,
459,69.0,87,1,0,7,0.0096,43.6126,1.1719,0.000,0.000238,0.01564,,,,
460,90.5,57,1,0,1,-0.0003,38.6947,1.1007,0.000,0.000238,0.01563,,,,
461,-69.6,25,0,1,5,0.0001,91.8060,1.0326,0.000,0.000238,0.01562,,,,
462,-50.6,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000238,0.01561,,,,
463,78.1,64,1,0,3,-0.0015,32.3900,1.1199,0.000,0.000237,0.01560,,,,
464,81.2,60,1,0,5,0.0000,44.6712,0.8892,0.000,0.000237,0.01559,,,,
465,66.1,114,1,0,7,-0.0136,30.9642,1.0902,0.000,0.000237,0.01558,,,,
466,-63.7,25,0,1,3,-0.0016,69.7522,1.0728,0.000,0.000237,0.01557,,,,
467,90.1,38,1,0,3,0.0000,281.1049,0.7905,0.000,0.000237,0.01556,,,,
468,73.2,60,1,0,4,0.0006,15.5481,1.0216,0.000,0.000237,0.01555,,,,
469,-68.5,64,0,1,0,-0.0012,27.4680,0.9734,0.000,0.000237,0.01554,,,,
470,103.4,7,1,0,0,0.0000,0.0000,0.0000,0.000,0.000237,0.01554,,,,
471,-134.0,182,0,1,7,0.0000,23.0608,1.1498,0.003,0.000236,0.01553,,,,
472,50.2,115,1,0,12,0.0075,30.9896,1.0842,0.000,0.000236,0.01552,,,,
473,-52.3,25,0,1,1,-0.0008,79.6138,1.1398,0.000,0.000236,0.01551,,,,
474,-60.3,14,0,1,0,-0.0018,98.9878,0.7677,0.000,0.000236,0.01550,,,,
475,91.1,34,1,0,3,-0.0005,39.6418,0.8912,0.000,0.000236,0.01549,,,,
476,90.9,30,1,0,5,-0.0010,59.9123,0.9248,0.000,0.000236,0.01548,,,,
477,-53.8,10,0,1,0,0.0017,156.8303,1.2825,0.000,0.000236,0.01547,,,,
478,-49.3,15,0,1,0,-0.0016,123.3828,1.0490,0.000,0.000235,0.01546,,,,
479,77.3,57,1,0,9,-0.0013,49.8263,0.9712,0.000,0.000235,0.01545,,,,
480,104.3,25,1,0,0,-0.0004,211.4422,0.9628,0.000,0.000235,0.01544,,,,
481,-96.2,76,0,1,8,0.0072,43.7022,1.1725,0.000,0.000235,0.01543,,,,
482,45.8,108,1,0,6,-0.0073,80.9266,1.1073,0.012,0.000235,0.01542,,,,
483,-63.7,70,0,1,3,0.0331,31.4459,1.0562,0.000,0.000235,0.01541,,,,
484,103.9,12,1,0,0,-0.0011,185.6644,1.0403,0.000,0.000235,0.01540,,,,
485,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000235,0.01539,,,,
486,-59.4,37,0,1,2,-0.0012,43.7946,1.0834,0.000,0.000234,0.01538,,,,
487,-49.6,14,0,1,0,0.0010,95.5998,0.9143,0.000,0.000234,0.01537,,,,
488,-71.4,66,0,1,3,0.0013,38.4001,1.2112,0.000,0.000234,0.01536,,,,
489,91.2,20,1,0,2,-0.0016,43.7944,1.0748,0.000,0.000234,0.01535,,,,
490,-50.4,30,0,1,0,-0.0005,52.1494,1.0591,0.000,0.000234,0.01535,,,,
491,91.7,62,1,0,2,0.0041,30.0940,1.1293,0.000,0.000234,0.01534,,,,
492,-49.1,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000234,0.01533,,,,
493,99.5,50,1,0,0,0.0006,34.1382,0.8648,0.000,0.000233,0.01532,,,,
494,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000233,0.01531,,,,
495,104.5,6,1,0,0,0.0000,0.0000,0.0000,0.000,0.000233,0.01530,,,,
496,89.1,51,1,0,2,0.0002,84.2617,1.0165,0.000,0.000233,0.01529,,,,
497,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000233,0.01528,,,,
498,109.6,33,1,0,0,-0.0003,76.9872,0.9490,0.000,0.000233,0.01527,,,,
499,96.6,29,1,0,1,0.0026,32.1084,0.8876,0.000,0.000233,0.01526,,,,
500,86.4,200,1,0,0,-0.0109,52.9884,0.9955,0.016,0.000232,0.01525,-90.0,0.00,0.2,15.3
501,-62.1,51,0,1,2,-0.0007,29.1936,1.1357,0.000,0.000232,0.01524,,,,
502,90.2,78,1,0,0,0.0452,16.8957,0.8927,0.000,0.000232,0.01523,,,,
503,-70.5,55,0,1,5,0.0013,40.5054,0.9504,0.000,0.000232,0.01522,,,,
504,91.2,63,1,0,0,-0.0004,15.2194,0.9917,0.000,0.000232,0.01521,,,,
505,-82.1,97,0,1,0,0.0087,13.5779,0.9555,0.000,0.000232,0.01520,,,,
506,-71.2,121,0,1,0,0.0005,12.0171,0.8594,0.000,0.000232,0.01519,,,,
507,46.5,167,1,0,5,0.0006,15.4372,1.1342,0.001,0.000232,0.01518,,,,
508,75.3,57,1,0,7,-0.0011,26.0050,1.0145,0.000,0.000231,0.01517,,,,
509,97.8,17,1,0,0,0.0036,81.2500,1.0921,0.000,0.000231,0.01516,,,,
510,93.1,54,1,0,0,0.0018,35.2968,1.0626,0.000,0.000231,0.01516,,,,
511,60.2,143,1,0,3,-0.0156,49.5541,1.1232,0.000,0.000231,0.01515,,,,
512,-51.5,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000231,0.01514,,,,
513,83.0,42,1,0,3,-0.0014,44.5767,0.9137,0.000,0.000231,0.01513,,,,
514,-53.7,5,0,1,0,0.0000,0.0000,0.0000,0.000,0.000231,0.01512,,,,
515,-53.4,9,0,1,0,-0.0043,130.4925,1.0345,0.000,0.000230,0.01511,,,,
516,58.6,91,1,0,6,-0.0058,33.1712,0.9115,0.000,0.000230,0.01510,,,,
517,100.9,16,1,0,0,-0.0016,64.5972,1.0514,0.000,0.000230,0.01509,,,,
518,-69.3,66,0,1,2,-0.0043,21.5392,1.0939,0.000,0.000230,0.01508,,,,
519,-50.4,5,0,1,0,0.0000,0.0000,0.0000,0.000,0.000230,0.01507,,,,
520,110.9,19,1,0,0,0.0012,101.3021,0.9075,0.000,0.000230,0.01506,,,,
521,95.7,11,1,0,3,-0.0011,910.2453,0.5350,0.000,0.000230,0.01505,,,,
522,-46.5,10,0,1,0,-0.0022,152.4512,1.1983,0.000,0.000230,0.01504,,,,
523,77.2,105,1,0,0,0.0212,12.2303,0.9602,0.000,0.000229,0.01503,,,,
524,106.4,34,1,0,0,-0.0001,69.3043,1.0158,0.000,0.000229,0.01502,,,,
525,-49.3,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000229,0.01501,,,,
526,-49.5,3,0,1,0,0.0000,0.0000,0.0000,0.000,0.000229,0.01500,,,,
527,73.2,54,1,0,7,0.0016,56.4076,1.0830,0.000,0.000229,0.01499,,,,
528,-49.5,3,0,1,0,0.0000,0.0000,0.0000,0.000,0.000229,0.01498,,,,
529,-86.5,86,0,1,6,-0.0448,15.0469,1.0214,0.000,0.000229,0.01497,,,,
530,-52.2,37,0,1,0,-0.0011,40.6918,1.0372,0.000,0.000228,0.01496,,,,
531,51.3,91,1,0,15,-0.0115,31.4902,0.9630,0.000,0.000228,0.01496,,,,
532,-51.0,8,0,1,0,-0.0005,128.2493,1.1581,0.000,0.000228,0.01495,,,,
533,103.1,17,1,0,1,0.0001,74.6707,0.9954,0.000,0.000228,0.01494,,,,
534,83.0,50,1,0,6,-0.0002,109.6574,0.8511,0.000,0.000228,0.01493,,,,
535,75.6,97,1,0,6,-0.0368,25.7718,0.9594,0.000,0.000228,0.01492,,,,
536,79.4,132,1,0,0,-0.0075,13.0010,0.8477,0.000,0.000228,0.01491,,,,
537,100.0,63,1,0,0,-0.0006,27.4862,0.9371,0.000,0.000228,0.01490,,,,
538,-51.0,11,0,1,0,-0.0021,60.2999,0.9558,0.000,0.000227,0.01489,,,,
539,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000227,0.01488,,,,
540,90.1,47,1,0,2,-0.0026,115.9857,1.0419,0.000,0.000227,0.01487,,,,
541,-47.5,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000227,0.01486,,,,
542,-47.4,12,0,1,1,-0.0015,122.5209,1.0985,0.000,0.000227,0.01485,,,,
543,-49.4,12,0,1,0,-0.0003,99.2606,1.1294,0.000,0.000227,0.01484,,,,
544,-82.5,58,0,1,5,0.0000,34.2358,1.2675,0.000,0.000227,0.01483,,,,
545,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000226,0.01482,,,,
546,-76.6,35,0,1,9,-0.0003,47.5295,1.1767,0.000,0.000226,0.01481,,,,
547,101.1,14,1,0,1,-0.0135,202.2062,1.0114,0.000,0.000226,0.01480,,,,
548,-92.8,107,0,1,3,-0.0100,17.8622,1.1842,0.000,0.000226,0.01479,,,,
549,-56.0,15,0,1,2,0.0006,81.5560,1.1849,0.000,0.000226,0.01478,,,,
550,74.5,5,1,0,0,0.0060,13.4672,0.9686,0.000,0.000226,0.01477,-79.2,0.40,0.1,3.5
551,62.2,126,1,0,9,0.0006,15.7399,0.7935,0.000,0.000226,0.01477,,,,
552,98.2,16,1,0,2,-0.0002,38.1526,0.8506,0.000,0.000225,0.01476,,,,
553,-47.3,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000225,0.01475,,,,
554,103.8,31,1,0,0,0.0017,69.6962,1.0699,0.000,0.000225,0.01474,,,,
555,98.5,40,1,0,3,0.0011,21.5348,0.8391,0.000,0.000225,0.01473,,,,
556,-63.0,42,0,1,0,-0.0059,23.0548,1.0564,0.000,0.000225,0.01472,,,,
557,-49.1,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000225,0.01471,,,,
558,-64.0,60,0,1,0,-0.0028,23.8466,0.9806,0.000,0.000225,0.01470,,,,
559,105.3,18,1,0,0,0.0068,82.6427,1.0500,0.000,0.000225,0.01469,,,,
560,91.5,27,1,0,1,0.0003,27.7249,0.9564,0.000,0.000224,0.01468,,,,
561,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000224,0.01467,,,,
562,68.8,146,1,0,0,0.0336,8.0247,0.9225,0.000,0.000224,0.01466,,,,
563,88.8,24,1,0,2,0.0048,36.1353,1.1030,0.000,0.000224,0.01465,,,,
564,-67.1,41,0,1,4,-0.0038,28.5609,0.9719,0.000,0.000224,0.01464,,,,
565,89.5,44,1,0,2,-0.0008,78.7797,0.9902,0.000,0.000224,0.01463,,,,
566,73.2,93,1,0,7,-0.0051,16.2962,0.8884,0.000,0.000224,0.01462,,,,
567,-64.6,98,0,1,0,0.0260,305.0152,1.0457,0.000,0.000223,0.01461,,,,
568,70.1,72,1,0,7,-0.0474,41.2211,1.0719,0.002,0.000223,0.01460,,,,
569,100.9,2,1,0,0,0.0000,0.0000,0.0000,0.000,0.000223,0.01459,,,,
570,101.9,23,1,0,3,-0.0001,64.6390,0.8492,0.000,0.000223,0.01459,,,,
571,-50.3,8,0,1,0,-0.0035,134.4956,1.1102,0.000,0.000223,0.01458,,,,
572,-47.4,12,0,1,0,-0.0056,88.5156,0.9145,0.000,0.000223,0.01457,,,,
573,103.2,9,1,0,0,-0.0002,115.7043,0.9749,0.000,0.000223,0.01456,,,,
574,100.4,34,1,0,0,-0.0001,37.5297,0.8980,0.000,0.000223,0.01455,,,,
575,107.2,37,1,0,0,-0.0000,37.8180,1.0138,0.000,0.000222,0.01454,,,,
576,-67.7,39,0,1,4,-0.0020,35.1604,0.7361,0.000,0.000222,0.01453,,,,
577,-108.9,107,0,1,12,-0.0250,19.0634,0.9109,0.000,0.000222,0.01452,,,,
578,-55.4,34,0,1,0,0.0004,57.1876,1.0404,0.000,0.000222,0.01451,,,,
579,102.8,10,1,0,0,0.0017,81.8188,0.9172,0.000,0.000222,0.01450,,,,
580,-46.1,9,0,1,0,-0.0016,128.6225,0.7877,0.000,0.000222,0.01449,,,,
581,81.9,51,1,0,3,-0.0007,78.2818,1.1104,0.000,0.000222,0.01448,,,,
582,-46.8,23,0,1,0,-0.0007,64.7904,1.0061,0.000,0.000221,0.01447,,,,
583,-49.9,10,0,1,0,-0.0052,92.1532,1.1001,0.000,0.000221,0.01446,,,,
584,-47.5,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000221,0.01445,,,,
585,101.0,11,1,0,0,0.0003,66.9085,1.0738,0.000,0.000221,0.01444,,,,
586,-105.7,129,0,1,11,-0.0024,22.8617,0.8753,0.000,0.000221,0.01443,,,,
587,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000221,0.01442,,,,
588,-72.5,55,0,1,3,-0.0030,23.6391,1.2319,0.000,0.000221,0.01441,,,,
589,87.2,43,1,0,1,-0.0002,31.0575,1.1076,0.000,0.000220,0.01440,,,,
590,102.7,4,1,0,0,0.0000,0.0000,0.0000,0.000,0.000220,0.01440,,,,
591,-58.9,28,0,1,1,-0.0027,52.1321,1.2321,0.000,0.000220,0.01439,,,,
592,-52.7,9,0,1,0,-0.0023,108.1797,1.1938,0.000,0.000220,0.01438,,,,
593,-46.1,9,0,1,0,-0.0125,107.7505,0.9886,0.000,0.000220,0.01437,,,,
594,-61.4,28,0,1,3,-0.0036,46.0352,1.1910,0.000,0.000220,0.01436,,,,
595,-60.4,52,0,1,2,-0.0036,28.1509,1.0764,0.000,0.000220,0.01435,,,,
596,108.0,29,1,0,0,-0.0011,141.2655,1.0702,0.000,0.000220,0.01434,,,,
597,-39.9,200,0,0,0,0.0311,3.9267,0.9651,0.018,0.000219,0.01433,,,,
598,100.2,16,1,0,0,0.0038,29.8379,1.0687,0.000,0.000219,0.01432,,,,
599,-107.6,200,0,0,24,0.0431,39.0725,1.1097,0.062,0.000219,0.01431,,,,
600,102.3,200,1,0,0,-0.0002,31.1563,1.0983,0.000,0.000219,0.01430,-84.6,0.00,0.0,8.7
601,-98.2,200,0,0,13,-0.0335,19.8102,1.1121,0.014,0.000219,0.01429,,,,
602,61.0,120,1,0,8,-0.0032,12.5655,1.1977,0.000,0.000219,0.01428,,,,
603,96.1,110,1,0,0,-0.0085,11.2645,1.2019,0.000,0.000219,0.01427,,,,
604,-54.0,45,0,1,0,0.0009,33.7023,1.2646,0.000,0.000218,0.01426,,,,
605,-59.3,15,0,1,4,-0.0011,60.9455,1.3067,0.000,0.000218,0.01425,,,,
606,-67.5,62,0,1,3,-0.0063,18.1753,1.1712,0.000,0.000218,0.01424,,,,
607,-77.1,200,0,0,15,0.0169,15.9606,1.1649,0.026,0.000218,0.01423,,,,
608,-57.8,18,0,1,2,-0.0004,49.3240,1.1329,0.000,0.000218,0.01422,,,,
609,-104.4,200,0,0,0,-0.0609,22.2361,0.8390,0.000,0.000218,0.01421,,,,
610,52.5,141,1,0,8,0.0459,23.0909,1.1361,0.000,0.000218,0.01421,,,,
611,-70.4,21,0,1,6,-0.0037,50.6661,1.0830,0.000,0.000218,0.01420,,,,
612,-100.5,150,0,1,7,0.0068,13.0545,1.1431,0.010,0.000217,0.01419,,,,
613,-58.7,46,0,1,0,0.0001,20.4561,1.0812,0.000,0.000217,0.01418,,,,
614,-148.9,200,0,0,27,0.0418,67.0442,0.8368,0.001,0.000217,0.01417,,,,
615,91.0,45,1,0,0,-0.0005,52.3352,0.8555,0.000,0.000217,0.01416,,,,
616,71.6,120,1,0,4,0.0014,16.9036,1.1710,0.000,0.000217,0.01415,,,,
617,78.4,79,1,0,5,-0.0690,38.0306,1.1159,0.000,0.000217,0.01414,,,,
618,96.8,66,1,0,2,-0.0056,29.0795,1.1589,0.000,0.000217,0.01413,,,,
619,-54.1,12,0,1,0,-0.0012,84.4569,1.0378,0.000,0.000216,0.01412,,,,
620,103.0,11,1,0,0,0.0040,147.5728,0.9542,0.000,0.000216,0.01411,,,,
621,-53.8,26,0,1,0,-0.0033,61.8443,1.2545,0.000,0.000216,0.01410,,,,
622,73.6,163,1,0,3,-0.0038,12.4816,1.1589,0.000,0.000216,0.01409,,,,
623,-46.6,15,0,1,0,-0.0014,100.5420,1.2812,0.000,0.000216,0.01408,,,,
624,-52.8,22,0,1,2,-0.0017,52.4042,1.1837,0.000,0.000216,0.01407,,,,
625,-60.4,37,0,1,0,-0.0007,38.7567,1.2562,0.000,0.000216,0.01406,,,,
626,-91.5,71,0,1,0,-0.0146,30.3262,1.2978,0.000,0.000215,0.01405,,,,
627,-74.0,200,0,0,9,-0.0807,14.2617,1.2515,0.000,0.000215,0.01404,,,,
628,-52.9,11,0,1,0,-0.0008,122.6436,1.3051,0.000,0.000215,0.01403,,,,
629,88.8,85,1,0,4,-0.0205,20.7701,1.1250,0.000,0.000215,0.01402,,,,
630,102.8,57,1,0,0,-0.0019,33.5134,1.0608,0.000,0.000215,0.01401,,,,
631,95.3,64,1,0,0,-0.0022,124.2693,1.1776,0.000,0.000215,0.01401,,,,
632,-98.0,200,0,0,8,-0.0417,25.3561,1.1938,0.021,0.000215,0.01400,,,,
633,89.7,25,1,0,4,0.0000,54.2665,1.1173,0.000,0.000215,0.01399,,,,
634,-79.6,200,0,0,14,0.0298,16.1983,1.2011,0.006,0.000214,0.01398,,,,
635,-98.8,200,0,0,12,0.0131,19.9725,1.3192,0.023,0.000214,0.01397,,,,
636,61.9,140,1,0,8,0.0349,42.2964,1.0842,0.000,0.000214,0.01396,,,,
637,-59.0,32,0,1,0,-0.0019,52.7478,1.2367,0.000,0.000214,0.01395,,,,
638,-72.7,76,0,1,4,-0.0062,20.4573,1.1373,0.000,0.000214,0.01394,,,,
639,-110.3,165,0,1,10,0.0114,14.5460,1.1240,0.000,0.000214,0.01393,,,,
640,-77.7,112,0,1,3,-0.0089,15.4590,1.1004,0.000,0.000214,0.01392,,,,
641,-58.3,8,0,1,3,0.0010,147.9736,0.9916,0.000,0.000213,0.01391,,,,
642,-77.6,89,0,1,5,-0.0012,24.7167,1.1669,0.000,0.000213,0.01390,,,,
643,-55.5,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000213,0.01389,,,,
644,71.8,101,1,0,8,-0.0090,21.7827,1.1129,0.000,0.000213,0.01388,,,,
645,-91.1,200,0,0,17,-0.0897,20.4874,1.1407,0.000,0.000213,0.01387,,,,
646,-50.2,3,0,1,0,0.0000,0.0000,0.0000,0.000,0.000213,0.01386,,,,
